HT_ADDR,P_and_L_AADT,Age,AA_Temp,Shoulder_width,No_shoulder,mountain,bridge,single_lane,double_lane,urban,express,cost/km
503.20000000000005,1079.3,18.0,19.320352953989076,4.506502396353527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2506739.58118609
103.0,4234.3,15.0,27.379769561191978,4.934147306856824,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5352041.746777119
1595.4,4176.900000000001,20.0,24.387875969341298,4.8376567996717466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2545802.706772612
168.8,2530.1000000000004,19.0,37.91281367816231,4.177791073335966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1206066.7986848273
597.4,576.4,29.0,37.83018245571425,4.412982546291179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1207869.025522833
1788.0,700.1,24.0,32.744500936742085,7.619502432049688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5404070.380880039
1113.4,4233.900000000001,26.0,31.410132184349,7.783066085086315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2587279.8705824716
1568.6000000000001,3843.4,21.0,41.11736242286097,3.9610828437477674,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27326616.15282219
249.8,2462.9,10.0,16.30576181818671,4.951918273692749,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2503933.477839004
1002.6,2776.7000000000003,17.0,27.862766771895437,6.213730618011561,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8263806.49532412
971.2,1929.6000000000001,29.0,32.331642408267456,3.0594892549134647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5787768.005894965
1120.2,4106.0,11.0,13.900559781954042,4.568536558250525,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6279849.055364398
1842.6000000000001,4969.0,6.0,29.716987679276208,6.123074721908724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5538863.60593126
1809.8000000000002,171.0,7.0,40.850402596072,4.598343593168806,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1214193.0122673668
804.0,4916.400000000001,7.0,36.81331661563868,7.379192455916283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1235479.5580973942
190.20000000000002,3650.4,1.0,40.472940167921536,7.753281502764707,1.0,1.0,1.0,1.0,0.0,0.0,0.0,106544.034655725
1730.2,154.20000000000002,5.0,26.510684022354706,6.916713727443497,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1203138.549786776
1073.2,1725.6000000000001,18.0,36.657357430690666,3.7744259525411596,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1221770.5040842572
1676.2,4448.900000000001,22.0,30.021647102172327,7.0736314541157075,0.0,1.0,1.0,1.0,0.0,0.0,0.0,484970.9319524938
546.4,1269.8000000000002,22.0,33.70578542531999,3.893561976655101,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2543115.919475634
1819.2,4169.0,19.0,33.979095996912996,5.866607707998757,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3118275.769320618
255.20000000000002,2466.2000000000003,27.0,28.36705624508163,7.350526823260154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5519222.066744637
1073.6000000000001,3071.2000000000003,7.0,27.053686572814076,3.948217294985368,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2553063.2146849525
336.6,3549.6000000000004,5.0,41.01964735334772,6.996664056784037,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5251243.105775735
1138.6000000000001,4384.8,3.0,37.48740078630955,7.351366899455451,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2741494.6684767143
310.6,603.9,15.0,27.1766564336699,6.38488906079794,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114663.96564998626
569.4,69.5,22.0,26.561693013118376,7.420165955177414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1200809.9485639727
933.0,1876.2,7.0,14.917262685286225,6.187442164649831,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2508955.3391475547
751.6,4033.4,21.0,26.145557953164698,5.527560792591017,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2698027.8243990955
9.4,2577.0,10.0,16.644766305314647,3.886578187731889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2500124.0824372508
1197.2,1793.3000000000002,0.0,24.161767245406054,6.31861308089619,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100000.0
1103.2,2169.9,14.0,14.215876246801717,7.357009439256066,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2575442.2044623746
1073.6000000000001,993.5,9.0,27.311497353873676,6.0393453596915965,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1255225.5873989614
1088.2,1661.0,22.0,21.42993762038519,3.0825818234714086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5141608.639540678
1675.8000000000002,1771.3000000000002,16.0,34.21075512618873,5.678967163205985,0.0,1.0,1.0,1.0,0.0,0.0,0.0,201956.78729202627
516.2,3369.6000000000004,6.0,40.34107690935247,3.9223134458031637,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5657778.30242296
713.6,1096.8,12.0,24.573933259691373,6.65795092531767,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2589906.4168241587
578.0,1167.9,20.0,33.10581238914179,6.709268403090299,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2523744.653720913
1317.8000000000002,4330.2,23.0,38.519799053600856,4.420231656854499,1.0,1.0,1.0,0.0,0.0,0.0,1.0,29196412.49039624
1540.2,1951.8000000000002,22.0,40.75806042191776,7.446689101575772,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7941436.8046244215
484.20000000000005,3863.6000000000004,27.0,26.404206262674727,7.907387126321291,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1249779.4328864082
763.2,3986.2000000000003,19.0,25.275243894120173,4.733771988887838,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6013447.872579491
1757.4,924.5,4.0,19.215171184935677,4.200360608724937,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5208934.675556997
678.2,1163.6000000000001,5.0,17.61395043957991,6.7052247095225885,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2510030.4178027837
620.8000000000001,2632.7000000000003,4.0,31.790535091702214,6.51334360209025,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2529136.1600737255
897.8000000000001,4155.8,9.0,24.610298266220624,6.313703186602367,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1224628.6670592565
1546.0,1721.7,12.0,40.54118487913068,4.5803707777002565,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1406869.9319350836
1501.4,4757.900000000001,6.0,32.69344976098343,4.265303115340661,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2547325.6462427443
965.0,1249.7,21.0,19.79018271247505,5.452223014866378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5400427.108249686
822.8000000000001,1510.0,16.0,13.417341389271625,4.031414453201197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1201867.1696071716
640.2,1329.6000000000001,21.0,16.229633257912226,5.495730717971661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5085949.4926557075
646.8000000000001,4525.400000000001,9.0,14.422482539716588,6.204463840247653,0.0,0.0,1.0,1.0,0.0,0.0,0.0,109582.28588748488
1337.8000000000002,4669.900000000001,6.0,27.51309149294199,7.9809137670006285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1214292.5813085032
258.6,2846.2000000000003,6.0,25.129849360688738,6.944243551414825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,103132.6751763505
688.6,2403.1,2.0,19.996685278892873,5.404875124053406,1.0,0.0,1.0,1.0,0.0,0.0,0.0,103952.41342849738
1692.6000000000001,3885.7000000000003,7.0,39.195374574008596,4.8821497724963,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8509212.928995954
1971.6000000000001,3966.5,15.0,27.12122248935616,4.057966865780294,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10142537.230236996
87.0,4092.3,20.0,15.815947303527919,7.6907463276407775,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1230208.7316821825
606.2,2633.5,28.0,14.261910428933994,4.984279207505612,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1310825.4330153468
1076.6000000000001,2180.0,9.0,40.838279218200206,3.3243641738900402,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2561722.9706834247
850.2,2990.1000000000004,9.0,32.07095264262391,2.9477333665198175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5316954.599440176
963.6,413.70000000000005,22.0,21.710903308236702,5.103514339341126,0.0,1.0,1.0,1.0,0.0,0.0,0.0,110737.4723496789
645.4000000000001,4388.8,0.0,29.76198583125742,5.507158388230185,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2500000.0
1223.6000000000001,912.7,21.0,40.63298597560337,6.2592629742385215,1.0,1.0,0.0,1.0,0.0,0.0,0.0,165908.06828443744
864.0,4739.0,11.0,33.44385307215961,6.251554356239708,1.0,1.0,0.0,1.0,0.0,0.0,0.0,204051.24659786222
895.2,513.0,13.0,22.947744648383818,6.5148803413786585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,103628.12794559027
879.4000000000001,263.7,2.0,39.77659183045989,6.494276515997623,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5047722.929046768
1676.2,2917.2000000000003,12.0,15.684243069207152,4.844925171196115,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1257211.2619185636
1452.6000000000001,3245.9,4.0,29.699688440206323,3.3977917214634243,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1224420.0987727472
1119.6000000000001,2118.0,29.0,29.52988142602293,7.280016500565014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7166349.821224152
23.6,4713.0,5.0,34.37875091784834,3.8150941756213643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5003932.131189548
1380.2,2901.8,28.0,18.488818901673064,4.664951357009963,1.0,0.0,1.0,1.0,0.0,0.0,0.0,206874.39070602343
513.4,2960.3,13.0,27.34333292916486,3.9467374284061565,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5849311.072028373
1291.4,4730.3,5.0,13.60685308095783,4.0691078656858855,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5673625.515102455
185.0,2046.0,25.0,27.985891788823714,6.564206799309652,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2537415.899105628
513.6,3037.4,28.0,36.49106193981074,6.423780810504368,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1331377.1549322451
324.8,4419.0,7.0,22.72572759636322,4.404781722869917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1204747.263855839
58.800000000000004,2683.9,22.0,35.78657105111736,4.794763006301736,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5237298.902798833
126.0,594.1,7.0,39.30827831506157,6.596578453827551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1200641.348394189
1197.6000000000001,3541.2000000000003,18.0,40.83111567028569,4.582100062655053,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1267414.5567887507
796.4000000000001,2299.3,9.0,33.87026391385379,4.514458434332297,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2554238.9225381333
1070.2,566.5,8.0,36.698769244776265,6.089717034436861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,104406.14526977306
1566.8000000000002,1205.3,6.0,14.43107782560798,4.400113746288046,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1203396.1413845364
1053.8,4187.3,19.0,13.332998881439973,4.041584818729458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1257967.292271359
88.0,2216.2000000000003,29.0,14.224154409536887,4.602773908031608,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5400933.5158642065
1202.4,4510.400000000001,19.0,29.87627221414727,3.4333369966497362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,142965.09923945315
1474.4,4283.900000000001,29.0,16.296517455717055,5.378738898143151,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1406008.6780392106
1039.4,2791.3,20.0,29.783950360435632,3.100037455083175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2542422.025086577
1750.8000000000002,3116.1000000000004,10.0,38.182676734488794,2.640910623789227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1209552.930905508
1292.2,1261.0,19.0,41.663771258195055,6.802462225910157,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6285792.294076697
687.2,4077.9,6.0,28.764945172294638,4.129802904045774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,108119.31142830498
36.6,1366.6000000000001,0.0,17.948807805562076,6.734315033516119,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0
1422.2,721.9000000000001,4.0,22.70663914833412,6.151572865476835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2504542.131156441
338.0,3330.2000000000003,3.0,33.24389321427323,7.031727720119393,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2506250.361383845
58.0,669.1,23.0,16.393439781080083,5.833862501789504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200148.2319344357
911.2,298.2,27.0,37.28370192737924,4.098445675385447,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5446545.26005486
256.2,4234.8,25.0,15.878117992010214,4.66857691154873,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2543276.58625894
1270.0,3134.0,26.0,19.70397935248124,7.766705182283934,0.0,0.0,1.0,1.0,0.0,0.0,0.0,164375.73133141053
411.20000000000005,1790.8000000000002,6.0,31.671554478380465,4.969696542688529,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1208922.9466089762
1496.0,382.1,19.0,36.778256792018794,3.9652890839587327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5085384.968572544
684.0,940.9000000000001,27.0,16.199471929078793,5.438601711111721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2504459.435608729
1266.4,4587.5,0.0,33.55475397631962,4.000966656770437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1200000.0
1729.6000000000001,1632.8000000000002,24.0,30.823903121000416,4.377736386800551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1215881.6560148997
390.0,2894.3,5.0,39.02419151219704,2.905995709543956,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1208212.2968769306
193.20000000000002,4673.5,6.0,35.64051876240953,4.3967399358363055,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1210892.6366320297
23.6,539.5,22.0,16.670674101890803,5.175711808277946,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1200310.1037244322
1046.4,1306.2,3.0,30.72117185115497,6.376711837858778,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1210306.7285104739
508.40000000000003,3777.8,14.0,14.547310163649266,3.7337663892594577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102184.05338378123
1968.2,2323.9,26.0,16.933081086571224,5.868477643445664,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6731685.941866625
1242.4,3950.8,8.0,15.811423411322036,6.017356532065882,0.0,1.0,1.0,1.0,0.0,0.0,0.0,141282.21781077344
1768.6000000000001,1476.6000000000001,5.0,14.618031438170101,4.328682997657486,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2548341.3816680354
1566.0,1838.8000000000002,5.0,18.18854031489754,4.047995185206937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1205003.7685295327
225.60000000000002,2775.3,11.0,31.950127020976232,4.980522656019556,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1214061.9913700356
1046.6000000000001,3713.1000000000004,11.0,14.467210595832292,7.788806486707335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5705851.685269025
620.4000000000001,1062.4,23.0,20.70939094378153,6.280167112549282,0.0,1.0,0.0,1.0,0.0,0.0,0.0,108014.59470431186
629.0,2124.4,1.0,37.09466809986826,2.7862312746664326,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5055012.039971908
386.8,4238.3,9.0,37.72528733985435,6.258838124978266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2510147.8816838143
814.4000000000001,4205.400000000001,5.0,20.23129429228168,2.7991524211764625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5052277.942930474
1675.0,3966.1000000000004,29.0,32.32335354863592,5.265399233155064,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2759625.3649686035
23.0,2386.1,6.0,28.87136513622879,7.646227370236111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2500211.743801066
880.6,499.20000000000005,21.0,23.974026861498146,7.070453935467088,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1220077.9070390973
1043.4,4904.0,23.0,35.39905910339094,3.5826037567228997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1270450.2835763409
1123.0,341.90000000000003,2.0,39.5565617682066,4.77399350215573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100589.4738763128
298.2,3764.8,22.0,37.89865032802324,2.639582875549985,0.0,1.0,1.0,1.0,0.0,0.0,0.0,127301.16053721646
397.8,633.8000000000001,18.0,16.62873129922277,7.497295987777296,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2512177.852384763
886.8000000000001,4239.400000000001,28.0,37.24441702543205,7.9965464763442355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2748241.6733282544
1750.8000000000002,4680.1,3.0,13.017158938415797,7.560455417265927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103617.74505774131
1920.0,555.9,11.0,38.97050985203043,7.10134658995755,1.0,0.0,0.0,1.0,0.0,0.0,0.0,113207.56437223392
272.0,3111.7000000000003,14.0,28.178682653820694,4.740205215096175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6713756.561627304
1093.2,1401.3000000000002,25.0,26.409822671752487,6.749063183643848,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1287586.532787701
1558.6000000000001,1649.3000000000002,1.0,40.96561495254602,7.774455296645024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5044134.374481946
569.6,598.1,12.0,27.215625807788783,5.7644775908503965,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1208229.2624135488
780.8000000000001,4703.0,0.0,36.4885770692168,3.047028152511765,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100000.0
233.4,1020.2,18.0,18.563005895335987,6.513204420119579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5027935.399275572
1115.6000000000001,1356.8000000000002,17.0,34.53905176547599,5.365737563902571,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1222510.0375662409
1132.0,4308.7,27.0,36.836804985599024,5.618041331026127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6469185.14341378
1868.0,2426.6,24.0,32.44244849084427,2.5087559308559553,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8526959.739057153
1538.8000000000002,434.3,14.0,37.53679390944576,7.629616803993211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5392651.826636314
1293.4,1558.5,24.0,38.656700728684065,3.2552009064145206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5892074.582185212
1353.2,1854.9,27.0,37.12637024149335,3.7385229988899225,1.0,1.0,0.0,1.0,0.0,0.0,0.0,203939.0242480147
298.6,2969.2000000000003,20.0,23.38875194456303,5.43442793416324,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5897764.218521353
1906.4,111.0,22.0,13.387586333829404,5.497626420260336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1201617.3362413023
292.8,1722.7,29.0,39.231752165575486,5.708486264835468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2525939.42361737
131.8,3374.9,12.0,18.651989751082816,6.415557480746784,1.0,1.0,0.0,1.0,0.0,0.0,0.0,107057.76131226736
22.8,2534.4,12.0,38.66804586022549,3.6689668355486815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2500778.951102463
223.4,2289.0,24.0,34.81935678105623,3.7029736254902863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5085303.089672235
1512.4,4379.900000000001,25.0,31.795982748841613,5.857053432391607,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3163803.786189842
1992.0,3402.2000000000003,7.0,30.314261266821486,3.8808994828728607,1.0,1.0,0.0,1.0,0.0,0.0,0.0,161670.35253019107
1172.6000000000001,252.10000000000002,14.0,20.693798842659092,6.450797169723363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,102245.741332007
384.20000000000005,363.70000000000005,13.0,28.731868960169606,7.338558298417617,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2508243.963376243
1262.6000000000001,4905.2,9.0,27.29087952558069,3.6918414798114068,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2620876.8142416514
1668.6000000000001,4187.2,27.0,18.61967190391949,3.262480309338337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2590736.6130428487
970.2,2562.5,7.0,15.38263246006658,6.966221699027362,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1265043.398253003
1874.0,2717.6000000000004,6.0,39.97525327524377,3.6413475776317137,1.0,0.0,1.0,1.0,0.0,0.0,0.0,149148.42028013332
274.0,4348.900000000001,15.0,36.007694580586744,7.399646740632782,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1261106.1818834143
246.20000000000002,4263.400000000001,25.0,35.66420763654766,2.538398059827423,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1211213.4581049702
701.2,4321.0,10.0,21.56938615966727,5.982799114520139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5572949.121135376
527.8000000000001,3324.9,9.0,36.47592950531023,6.8879819211158715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1218730.612078233
907.4000000000001,137.20000000000002,10.0,31.23251374155645,5.701788421456249,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2501755.471794712
564.6,4216.1,10.0,39.66225546377145,4.159066811793544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1206818.5765334384
1286.4,4304.8,15.0,28.803982669044053,6.956148530125604,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2631784.577731803
929.0,4244.3,10.0,26.180717180446074,4.8181416120600415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,120218.00213930912
1517.6000000000001,4148.5,9.0,38.24437890250712,4.5886077065248205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2528964.62529456
314.0,1251.7,17.0,14.552798135689264,7.4040221128721235,1.0,0.0,0.0,1.0,0.0,0.0,0.0,102926.49903375012
81.4,1058.8,19.0,35.12931435922349,2.514308983602351,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2500421.3167344723
1316.2,2594.4,14.0,20.639547151005843,6.7210419008369895,1.0,1.0,0.0,1.0,0.0,0.0,0.0,173277.9747639867
1577.2,767.2,13.0,32.66316513271736,3.716592435532021,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1224501.8863935806
188.4,1899.4,22.0,15.66213386171115,4.110749256808147,1.0,1.0,0.0,1.0,0.0,0.0,0.0,105600.6929571426
952.4000000000001,1048.7,29.0,16.198732254820918,4.588181809458835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,108750.75751262423
1717.4,617.6,2.0,37.403665376064986,3.6420470526652426,1.0,1.0,0.0,1.0,0.0,0.0,0.0,103193.14242337315
868.0,2327.8,1.0,20.095270759517973,7.210596758293726,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2506301.55707774
1728.4,4296.5,25.0,16.22719309923334,5.846799433338725,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7581120.976029233
359.8,4234.7,21.0,22.9062091455092,7.767906829263052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2545079.9332708637
1424.4,4418.8,11.0,32.06545234068783,5.415954533547797,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1354276.2159156909
304.40000000000003,3904.6000000000004,7.0,35.11576188147519,3.1945907820871247,1.0,1.0,0.0,1.0,0.0,0.0,0.0,110313.03283756378
1512.4,1445.9,29.0,39.8027927338279,5.5766596352439946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1224443.2666841645
1748.8000000000002,1614.6000000000001,20.0,28.799614595789095,5.2392378701204745,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2683403.3630896052
1975.8000000000002,1477.1000000000001,5.0,35.39354429385889,7.755563298810043,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1251394.646949995
1947.6000000000001,2971.5,25.0,28.202247454246304,5.805190723479569,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1311809.5348073507
282.2,4853.0,11.0,25.44084311631172,2.503172024837877,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2556129.8754250235
62.6,2333.3,8.0,15.691386515744268,7.567067477796364,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5150231.3152363105
25.8,858.9000000000001,19.0,16.71494336708813,6.420650666656186,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100499.28635065886
1697.2,3734.8,8.0,28.753929545879483,2.8130509859421307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1207122.5221130792
1749.0,3962.7000000000003,11.0,16.105892425597354,3.288120897885944,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2531969.0104185683
1888.4,130.20000000000002,29.0,15.105942904947353,5.962936464011694,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5255830.991490887
980.6,1649.3000000000002,10.0,40.524799782602486,5.0257543700482055,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1242264.0670359936
676.4000000000001,3520.6000000000004,17.0,27.28752294125384,4.278967617700548,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6882844.603455085
857.2,2594.8,5.0,27.47890174456939,5.070844495755594,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5617273.849921452
278.2,3021.4,15.0,13.596584582921786,7.245729903999422,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2509835.388324317
787.4000000000001,3919.2000000000003,25.0,16.32972486669462,3.6506951607782216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2536417.5072625903
1899.6000000000001,2144.1,27.0,17.896973316131373,7.669225356042929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,161356.05144871393
1581.0,4615.6,16.0,20.07081906920898,5.086892689503572,1.0,1.0,1.0,1.0,0.0,0.0,0.0,458048.6199307253
1951.4,3804.7000000000003,28.0,15.255090254819867,3.656322784273198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6699150.071041866
841.4000000000001,3811.9,4.0,32.41534428680755,6.45088614159137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2507814.5228183907
613.0,3654.5,6.0,16.966742730887862,6.247801880577354,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2511282.058504911
987.2,1354.8000000000002,22.0,21.31195072741503,3.782780561456782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2518782.798515545
851.6,612.8000000000001,24.0,22.549078018393033,4.344515033755199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1202130.6120689067
1575.8000000000002,285.40000000000003,13.0,29.1588435808484,7.597383794252598,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2510255.4733811705
1841.8000000000002,1361.9,2.0,17.376639196144584,2.9847098952990643,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5281722.954587898
1915.4,4657.5,29.0,13.548363809843792,2.7195282002946626,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15321133.665033719
306.0,4368.7,16.0,31.12185417694772,4.814359097977096,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1241120.1961600457
1608.2,218.3,7.0,14.604595506001973,4.797776478871455,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5025233.009719813
149.6,2375.9,6.0,24.54744559584551,6.971968723864945,1.0,1.0,0.0,1.0,0.0,0.0,0.0,104032.947520909
